iid,title,genres
1636,"Slums of Beverly Hills, The (1998)",Comedy|Drama
2199,"Chambermaid on the Titanic, The (Femme de chambre du Titanic, La) (1998)",Romance
2956,"Henry: Portrait of a Serial Killer, Part 2 (1998)",Crime|Horror
300,Henry: Portrait of a Serial Killer (1986),Crime|Horror|Thriller
1124,Rosemary's Baby (1968),Drama|Horror|Thriller
619,"NeverEnding Story, The (1984)",Adventure|Children|Fantasy
1875,"NeverEnding Story II: The Next Chapter, The (1990)",Adventure|Children|Fantasy
1184,Attack of the Killer Tomatoes! (1978),Comedy|Horror
2963,Surf Nazis Must Die (1987),Action|Comedy|Drama|Horror
1876,Your Friends and Neighbors (1998),Comedy|Drama
534,Return to Paradise (1998),Crime|Drama|Romance|Thriller
188,Blade (1998),Action|Horror|Thriller
1740,Dance with Me (1998),Drama|Romance
2223,Dead Man on Campus (1998),Comedy
2122,Wrongfully Accused (1998),Action|Comedy
1606,Next Stop Wonderland (1998),Comedy|Drama|Romance
964,"Navigator: A Mediaeval Odyssey, The (1988)",Adventure|Fantasy|Sci-Fi
638,Beetlejuice (1988),Comedy|Fantasy
1251,Rope (1948),Crime|Drama|Thriller
2040,Family Plot (1976),Comedy|Thriller
1534,Frenzy (1972),Thriller
2913,Topaz (1969),Thriller
2607,Torn Curtain (1966),Thriller
2280,Marnie (1964),Drama|Mystery|Romance|Thriller
2293,"Wrong Man, The (1956)",Drama|Film-Noir|Thriller
1536,"Man Who Knew Too Much, The (1956)",Adventure|Drama|Mystery|Thriller
1981,"Trouble with Harry, The (1955)",Comedy|Mystery
1438,Strangers on a Train (1951),Crime|Drama|Film-Noir|Thriller
2992,Stage Fright (1950),Mystery|Romance|Thriller
366,54 (1998),Drama
1193,I Married A Strange Person! (1997),Animation|Comedy|Fantasy|Sci-Fi
2208,Why Do Fools Fall In Love? (1998),Drama
674,Willow (1988),Action|Adventure|Fantasy
57,"Untouchables, The (1987)",Action|Crime|Drama
1133,Dirty Work (1998),Comedy
2123,Knock Off (1998),Action
2936,"Paradine Case, The (1947)",Drama
1230,Lifeboat (1944),Drama|War
2247,Shadow of a Doubt (1943),Crime|Drama|Thriller
2249,Saboteur (1942),Mystery|Thriller
1731,Mr. & Mrs. Smith (1941),Comedy|Romance
1516,Suspicion (1941),Film-Noir|Mystery|Thriller
1476,"Lady Vanishes, The (1938)",Drama|Mystery|Thriller
2250,Sabotage (1936),Thriller
2033,"Man Who Knew Too Much, The (1934)",Drama|Thriller
2960,"Lodger: A Story of the London Fog, The (1927)",Crime|Drama|Thriller
2289,Rounders (1998),Drama
1874,Cube (1997),Horror|Mystery|Sci-Fi|Thriller
80,Simon Birch (1998),Drama
2860,Without Limits (1998),Drama
1601,Seven Beauties (Pasqualino Settebellezze) (1976),Comedy|Drama
1602,Swept Away (Travolti da un insolito destino nell'azzurro mare d'Agosto) (1975),Comedy|Drama
2463,My Bodyguard (1980),Drama
1247,Class (1983),Comedy
861,Broadcast News (1987),Comedy|Drama|Romance
1293,Working Girl (1988),Comedy|Drama|Romance
1344,Married to the Mob (1988),Comedy
1054,Say Anything... (1989),Comedy|Drama|Romance
1189,My Blue Heaven (1990),Comedy
1640,Men Don't Leave (1990),Drama
655,Hero (1992),Comedy|Drama
1059,Toys (1992),Comedy|Fantasy
2525,Young Doctors in Love (1982),Comedy
2858,Parasite (1982),Horror|Sci-Fi
1256,Blame It on Rio (1984),Comedy|Romance
2350,Wisdom (1986),Crime|Drama
1362,One Crazy Summer (1986),Comedy
1364,About Last Night... (1986),Comedy|Drama|Romance
1196,"Seventh Sign, The (1988)",Drama|Fantasy|Thriller
1882,We're No Angels (1989),Comedy|Crime
1197,Nothing But Trouble (1991),Adventure|Comedy
1367,"Butcher's Wife, The (1991)",Comedy|Romance
2351,Mortal Thoughts (1991),Mystery|Thriller
59,"Few Good Men, A (1992)",Crime|Drama|Thriller
1368,Indecent Proposal (1993),Drama|Romance
2638,Permanent Midnight (1998),Drama
898,One True Thing (1998),Drama
899,Rush Hour (1998),Action|Comedy|Crime|Thriller
2927,Six-String Samurai (1998),Action|Adventure|Sci-Fi
2657,"Soldier's Daughter Never Cries, A (1998)",Drama
93,Ronin (1998),Action|Crime|Thriller
2210,Urban Legend (1998),Horror|Thriller
2290,Clay Pigeons (1998),Crime
268,Pecker (1998),Comedy|Drama
2999,"Sheltering Sky, The (1990)",Drama
2383,Bandit Queen (1994),Drama
2276,If.... (1968),Drama
2749,"Fiendish Plot of Dr. Fu Manchu, The (1980)",Comedy
983,Them! (1954),Horror|Sci-Fi|Thriller
984,"Thing, The (1982)",Action|Horror|Sci-Fi|Thriller
274,"Player, The (1992)",Comedy|Crime|Drama
2049,Stardust Memories (1980),Comedy|Drama
282,Edward Scissorhands (1990),Drama|Fantasy|Romance
1765,Overnight Delivery (1998),Comedy|Romance
2876,Shadrach (1998),Drama
30,Antz (1998),Adventure|Animation|Children|Comedy|Fantasy
2526,"Impostors, The (1998)",Comedy
1145,"Night at the Roxbury, A (1998)",Comedy
470,What Dreams May Come (1998),Adventure|Drama|Fantasy|Romance
614,"Producers, The (1968)",Comedy
1292,History of the World: Part I (1981),Comedy|Musical
532,My Cousin Vinny (1992),Comedy
1524,Nashville (1975),Drama|Musical
2687,Slam (1998),Drama
797,Holy Man (1998),Comedy
2731,One Tough Cop (1998),Action|Crime
1974,"Mighty, The (1998)",Drama
963,2010: The Year We Make Contact (1984),Sci-Fi
108,Children of a Lesser God (1986),Drama
1341,"Elephant Man, The (1980)",Drama
490,Beloved (1998),Drama
1880,Bride of Chucky (Child's Play 4) (1998),Comedy|Horror|Thriller
636,Practical Magic (1998),Drama|Fantasy|Mystery|Romance
332,Happiness (1998),Comedy|Drama
501,Apt Pupil (1998),Drama|Thriller
20,Pleasantville (1998),Comedy|Drama|Fantasy
1255,Soldier (1998),Action|Sci-Fi|War
360,"Cruise, The (1998)",Documentary
503,Life Is Beautiful (La Vita è bella) (1997),Comedy|Drama|Romance|War
801,Orgazmo (1997),Comedy
2306,Tales from the Darkside: The Movie (1990),Fantasy|Horror|Thriller
1881,Vampires (1998),Horror|Western
504,American History X (1998),Crime|Drama
2541,Hands on a Hard Body (1996),Comedy|Documentary
1611,Living Out Loud (1998),Comedy|Drama|Romance
219,Gods and Monsters (1998),Drama
1644,"Siege, The (1998)",Action|Thriller
806,"Waterboy, The (1998)",Comedy
433,Elizabeth (1998),Drama
223,Velvet Goldmine (1998),Drama
1132,I Still Know What You Did Last Summer (1998),Horror|Mystery|Thriller
1754,I'll Be Home For Christmas (1998),Comedy|Romance
24,Meet Joe Black (1998),Romance
2044,Dancing at Lughnasa (1998),Drama
1543,Runaway Train (1985),Action|Adventure|Drama|Thriller
2748,Desert Bloom (1986),Drama
978,"Stepford Wives, The (1975)",Mystery|Sci-Fi|Thriller
2200,"Pope of Greenwich Village, The (1984)",Drama
1072,Sid and Nancy (1986),Drama
1887,Mona Lisa (1986),Comedy|Thriller
2609,"Nights of Cabiria (Notti di Cabiria, Le) (1957)",Drama
1299,"Big Chill, The (1983)",Comedy|Drama
120,Enemy of the State (1998),Action|Thriller
2144,"Rugrats Movie, The (1998)",Animation|Children|Comedy
4,"Bug's Life, A (1998)",Adventure|Animation|Children|Comedy
1763,Celebrity (1998),Comedy
2137,Central Station (Central do Brasil) (1998),Drama
129,Waking Ned Devine (a.k.a. Waking Ned) (1998),Comedy
2441,"Celebration, The (Festen) (1998)",Drama
2425,Pink Flamingos (1972),Comedy
2828,Glen or Glenda (1953),Drama
1461,Godzilla (Gojira) (1954),Drama|Horror|Sci-Fi
1982,"Godzilla 1985: The Legend Is Reborn (Gojira) (Godzilla) (Return of Godzilla, The) (1984)",Action|Horror|Sci-Fi|Thriller
1983,King Kong vs. Godzilla (Kingukongu tai Gojira) (1962),Action|Sci-Fi
212,King Kong (1933),Action|Adventure|Fantasy|Horror
1144,King Kong (1976),Adventure|Fantasy|Romance|Sci-Fi|Thriller
2308,King Kong Lives (1986),Adventure|Sci-Fi
937,Desperately Seeking Susan (1985),Comedy|Drama|Romance
850,"Emerald Forest, The (1985)",Action|Adventure|Drama
726,Fletch (1985),Comedy|Crime|Mystery
2590,Fletch Lives (1989),Comedy
1082,Red Sonja (1985),Action|Adventure|Fantasy
1213,Gung Ho (1986),Comedy|Drama
730,"Money Pit, The (1986)",Comedy
1149,"View to a Kill, A (1985)",Action|Adventure|Thriller
991,Lifeforce (1985),Horror|Sci-Fi
731,Police Academy (1984),Comedy|Crime
1581,Police Academy 2: Their First Assignment (1985),Comedy|Crime
1582,Police Academy 3: Back in Training (1986),Comedy|Crime
2357,Police Academy 4: Citizens on Patrol (1987),Comedy|Crime
1583,Police Academy 5: Assignment: Miami Beach (1988),Comedy|Crime
1584,Police Academy 6: City Under Siege (1989),Comedy|Crime
321,Babe: Pig in the City (1998),Adventure|Children|Drama
1622,Home Fries (1998),Comedy|Romance
2862,Jerry Springer: Ringmaster (1998),Comedy|Drama
909,Very Bad Things (1998),Comedy|Crime
910,Psycho (1998),Crime|Horror|Thriller
343,Little Voice (1998),Comedy
918,"Simple Plan, A (1998)",Crime|Drama|Thriller
939,Jack Frost (1998),Children|Comedy|Drama
758,Star Trek: Insurrection (1998),Action|Drama|Romance|Sci-Fi
919,"Prince of Egypt, The (1998)",Animation|Musical
348,Rushmore (1998),Comedy|Drama
134,Shakespeare in Love (1998),Comedy|Drama|Romance
2987,Mass Appeal (1984),Drama
12,Miracle on 34th Street (1947),Comedy|Drama
760,Santa Claus: The Movie (1985),Adventure|Children|Fantasy
2885,Prancer (1989),Children|Drama|Fantasy
1804,Pale Rider (1985),Western
1065,Rambo: First Blood Part II (1985),Action|Adventure|Thriller
1359,First Blood (Rambo: First Blood) (1982),Action|Adventure|Drama|Thriller
1066,Rambo III (1988),Action|Adventure|Thriller|War
671,"Jewel of the Nile, The (1985)",Action|Adventure|Comedy|Romance
383,Romancing the Stone (1984),Action|Adventure|Comedy|Romance
672,Cocoon (1985),Comedy|Sci-Fi
1693,Cocoon: The Return (1988),Comedy|Sci-Fi
1261,Rocky II (1979),Action|Drama
1264,Rocky III (1982),Action|Drama
1265,Rocky IV (1985),Action|Drama
1373,Rocky V (1990),Action|Drama
1203,Clue (1985),Comedy|Crime|Mystery|Thriller
844,Young Sherlock Holmes (1985),Action|Adventure|Children|Fantasy|Mystery|Thriller
1204,Back to School (1986),Comedy
1758,Heartburn (1986),Comedy|Drama
1376,Nothing in Common (1986),Comedy
1267,Extremities (1986),Drama|Thriller
1381,"Karate Kid, The (1984)",Drama
1074,"Karate Kid, Part II, The (1986)",Action|Adventure|Drama
1075,"Karate Kid, Part III, The (1989)",Action|Adventure|Children|Drama
684,Christmas Vacation (National Lampoon's Christmas Vacation) (1989),Comedy
686,You've Got Mail (1998),Comedy|Romance
2689,"General, The (1998)",Crime
1762,"Theory of Flight, The (1998)",Comedy|Drama|Romance
122,"Thin Red Line, The (1998)",Action|Drama|War
267,"Faculty, The (1998)",Horror|Sci-Fi
453,Mighty Joe Young (1998),Action|Adventure|Drama|Fantasy|Thriller
1679,Mighty Joe Young (1949),Adventure|Children|Drama
699,Patch Adams (1998),Comedy|Drama
1580,Stepmom (1998),Drama
904,"Civil Action, A (1998)",Drama
2111,Down in the Delta (1998),Drama
2048,Hurlyburly (1998),Drama
703,Tea with Mussolini (1999),Comedy|Drama|War
281,Wilde (1997),Drama
2112,Affliction (1997),Drama
2614,Another Day in Paradise (1998),Drama
3014,"Hi-Lo Country, The (1998)",Drama|Romance|Western
475,Hilary and Jackie (1998),Drama
1767,Playing by Heart (1998),Drama|Romance
2708,At First Sight (1999),Drama
2843,In Dreams (1999),Horror|Thriller
1404,Varsity Blues (1999),Comedy|Drama
2124,Virus (1999),Horror|Sci-Fi
3000,"Garbage Pail Kids Movie, The (1987)",Adventure|Children|Comedy
1088,Howard the Duck (1986),Adventure|Comedy|Sci-Fi
2310,"Gate, The (1987)",Horror
743,"Boy Who Could Fly, The (1986)",Drama|Fantasy
998,"Fly, The (1958)",Horror|Mystery|Sci-Fi
999,"Fly, The (1986)",Drama|Horror|Sci-Fi|Thriller
1701,"Fly II, The (1989)",Horror|Sci-Fi
2053,Running Scared (1986),Action|Comedy
2401,Armed and Dangerous (1986),Comedy|Crime
1413,"Texas Chainsaw Massacre, The (1974)",Horror
1718,"Texas Chainsaw Massacre 2, The (1986)",Horror
1719,Leatherface: Texas Chainsaw Massacre III (1990),Comedy|Horror|Thriller
1720,Texas Chainsaw Massacre: The Next Generation (a.k.a. The Return of the Texas Chainsaw Massacre) (1994),Horror
1421,Ruthless People (1986),Comedy
2900,Deadly Friend (1986),Horror
1564,"Name of the Rose, The (Name der Rose, Der) (1986)",Crime|Drama|Mystery|Thriller
1773,Jumpin' Jack Flash (1986),Action|Comedy|Romance|Thriller
421,Peggy Sue Got Married (1986),Comedy|Drama
200,Crocodile Dundee (1986),Adventure|Comedy
1585,Crocodile Dundee II (1988),Action|Adventure|Comedy
2055,Tough Guys (1986),Comedy
1428,Soul Man (1986),Comedy
1629,"Color of Money, The (1986)",Drama
2649,52 Pick-Up (1986),Action|Mystery|Thriller
2242,Heartbreak Ridge (1986),Action|War
1221,¡Three Amigos! (1986),Comedy|Western
2663,Gloria (1999),Drama|Thriller
2935,My Name Is Joe (1998),Drama|Romance
2510,Still Crazy (1998),Comedy|Romance
2693,"Day of the Beast, The (Día de la Bestia, El) (1995)",Adventure|Comedy|Thriller
866,She's All That (1999),Comedy|Romance
2617,Peeping Tom (1960),Drama|Horror|Thriller
94,Payback (1999),Action|Thriller
1729,Simply Irresistible (1999),Comedy|Romance
1730,20 Dates (1998),Comedy|Romance
2664,"Harmonists, The (1997)",Drama
2472,"Last Days, The (1998)",Documentary
2444,"Fantastic Planet, The (Planète sauvage, La) (1973)",Animation|Sci-Fi
568,Blast from the Past (1999),Comedy|Romance
569,Message in a Bottle (1999),Romance
571,My Favorite Martian (1999),Comedy|Sci-Fi
2172,God Said 'Ha!' (1998),Comedy
1857,Jawbreaker (1999),Comedy
149,October Sky (1999),Drama
1143,Office Space (1999),Comedy|Crime
2581,200 Cigarettes (1999),Comedy|Drama
2093,8MM (1999),Drama|Mystery|Thriller
396,"Other Sister, The (1999)",Comedy|Drama|Romance
812,Breakfast of Champions (1999),Comedy|Sci-Fi
1272,"Long Goodbye, The (1973)",Crime|Film-Noir
2582,Pet Sematary (1989),Horror
2554,Pet Sematary II (1992),Comedy|Horror
2309,Children of the Corn II: The Final Sacrifice (1993),Horror
2555,Children of the Corn III (1994),Horror
1895,Christine (1983),Horror
2355,Night Shift (1982),Comedy
2189,House on Haunted Hill (1959),Drama|Horror|Thriller
1700,Airport (1970),Drama
2861,Airport 1975 (1974),Action|Drama|Thriller
2945,Airport '77 (1977),Drama
1793,Rollercoaster (1977),Drama|Thriller
1682,"Towering Inferno, The (1974)",Action|Adventure|Drama|Thriller
2311,Alligator (1980),Action|Horror|Sci-Fi
996,Meteor (1979),Sci-Fi
997,Westworld (1973),Action|Sci-Fi|Thriller|Western
852,Logan's Run (1976),Action|Adventure|Sci-Fi
744,Planet of the Apes (1968),Action|Drama|Sci-Fi
755,Beneath the Planet of the Apes (1970),Action|Sci-Fi
1808,Battle for the Planet of the Apes (1973),Action|Sci-Fi
1809,Conquest of the Planet of the Apes (1972),Action|Sci-Fi
1001,Escape from the Planet of the Apes (1971),Action|Sci-Fi
2263,Earthquake (1974),Action|Drama|Thriller
2980,"Concorde: Airport '79, The (1979)",Drama
1684,Beyond the Poseidon Adventure (1979),Adventure
821,Analyze This (1999),Comedy
1656,"Corruptor, The (1999)",Action|Crime|Drama|Thriller
506,Cruel Intentions (1999),Drama
1005,"Lock, Stock & Two Smoking Barrels (1998)",Comedy|Crime|Thriller
1687,"Deep End of the Ocean, The (1999)",Drama
2557,"Rage: Carrie 2, The (1999)",Horror
1007,Wing Commander (1999),Action|Sci-Fi
1446,"Haunting, The (1963)",Horror|Thriller
2358,Dead Ringers (1988),Drama|Horror|Thriller
2651,My Boyfriend's Back (1993),Comedy
942,Village of the Damned (1960),Horror|Sci-Fi|Thriller
943,Children of the Damned (1963),Horror|Sci-Fi|Thriller
923,Baby Geniuses (1999),Comedy
1313,Forces of Nature (1999),Comedy|Romance
2151,"King and I, The (1999)",Animation|Children
249,Ravenous (1999),Horror|Thriller
2384,True Crime (1999),Crime|Thriller
1513,"King and I, The (1956)",Drama|Musical|Romance
2228,Doug's 1st Movie (1999),Animation|Children
870,EDtv (1999),Comedy
926,"Mod Squad, The (1999)",Action|Crime
2453,"Walk on the Moon, A (1999)",Drama|Romance
132,"Matrix, The (1999)",Action|Sci-Fi|Thriller
858,10 Things I Hate About You (1999),Comedy|Romance
1117,"Out-of-Towners, The (1999)",Comedy
1595,"Dreamlife of Angels, The (Vie rêvée des anges, La) (1998)",Drama
2984,Metroland (1997),Comedy|Drama
2620,Following (1998),Crime|Mystery|Thriller
290,Go (1999),Comedy|Crime
877,Never Been Kissed (1999),Comedy|Romance
2211,Twin Dragons (Shuang long hui) (1992),Action|Comedy
2018,Cookie's Fortune (1999),Comedy|Drama
2696,"Lovers of the Arctic Circle, The (Los Amantes del Círculo Polar) (1998)",Drama|Romance
2944,Goodbye Lover (1999),Comedy|Crime|Thriller
2594,Life (1999),Comedy|Crime|Drama
2729,Friends & Lovers (1999),Comedy|Drama|Romance
2640,Hideous Kinky (1998),Drama
2985,"Monster, The (Mostro, Il) (1994)",Comedy
2493,Open Your Eyes (Abre los ojos) (1997),Drama|Romance|Sci-Fi|Thriller
2096,SLC Punk! (1998),Comedy|Drama
2562,Lost & Found (1999),Comedy|Romance
796,Pushing Tin (1999),Comedy
313,Election (1999),Comedy
491,eXistenZ (1999),Action|Sci-Fi|Thriller
915,Entrapment (1999),Crime|Thriller
1901,Idle Hands (1999),Comedy|Horror
339,Get Real (1998),Drama|Romance
2411,"King of Masks, The (Bian Lian) (1996)",Drama
2662,Three Seasons (1999),Drama
1628,"Winslow Boy, The (1999)",Drama
1569,Mildred Pierce (1945),Drama|Film-Noir
1004,Night of the Comet (1984),Comedy|Horror|Sci-Fi
2678,Chopping Mall (a.k.a. Killbots) (1986),Action|Horror|Sci-Fi
1985,My Science Project (1985),Adventure|Sci-Fi
832,Dick Tracy (1990),Action|Crime
202,"Mummy, The (1999)",Action|Adventure|Comedy|Fantasy|Horror|Thriller
2904,"Castle, The (1997)",Comedy
2879,This Is My Father (1998),Drama|Romance
2488,Xiu Xiu: The Sent-Down Girl (Tian yu) (1998),Drama
548,William Shakespeare's A Midsummer Night's Dream (1999),Comedy|Fantasy
2692,After Life (Wandafuru raifu) (1998),Drama|Fantasy
2126,Black Mask (Hak hap) (1996),Action|Adventure|Crime|Sci-Fi|Thriller
2467,Edge of Seventeen (1998),Comedy|Drama|Romance
60,Star Wars: Episode I - The Phantom Menace (1999),Action|Adventure|Sci-Fi
924,"Love Letter, The (1999)",Comedy|Romance
2618,Besieged (a.k.a. L' Assedio) (1998),Drama
1109,"Mummy, The (1932)",Horror|Romance
2313,"Mummy, The (1959)",Horror
2314,"Mummy's Curse, The (1944)",Horror
1512,"Mummy's Hand, The (1940)",Horror
1110,"Mummy's Tomb, The (1942)",Horror
785,Mommie Dearest (1981),Drama
583,Superman (1978),Action|Adventure|Sci-Fi
836,Superman II (1980),Action|Sci-Fi
1233,Superman III (1983),Action|Adventure|Sci-Fi
930,Superman IV: The Quest for Peace (1987),Action|Adventure|Sci-Fi
1114,Dracula (1931),Horror
1115,House of Dracula (1945),Horror
1116,House of Frankenstein (1944),Horror
1119,Frankenstein (1931),Drama|Horror|Sci-Fi
1120,Son of Frankenstein (1939),Horror
1523,"Ghost of Frankenstein, The (1942)",Horror
2718,Frankenstein Meets the Wolf Man (1943),Horror
2315,"Curse of Frankenstein, The (1957)",Horror
1122,Son of Dracula (1943),Horror
2402,"Wolf Man, The (1941)",Drama|Fantasy|Horror
2799,Howling II: Your Sister Is a Werewolf (1985),Horror
2574,Tarantula (1955),Horror|Sci-Fi
600,"Rocky Horror Picture Show, The (1975)",Comedy|Horror|Musical|Sci-Fi
2622,It Came from Hollywood (1982),Comedy|Documentary
956,"Thing from Another World, The (1951)",Horror|Sci-Fi
957,It Came from Outer Space (1953),Sci-Fi
612,"War of the Worlds, The (1953)",Action|Drama|Sci-Fi
958,It Came from Beneath the Sea (1955),Sci-Fi
959,Invasion of the Body Snatchers (1956),Horror|Sci-Fi|Thriller
2317,Earth vs. the Flying Saucers (1956),Sci-Fi
2575,It Conquered the World (1956),Sci-Fi
960,"Mole People, The (1956)",Horror|Sci-Fi
961,Swamp Thing (1982),Horror|Sci-Fi
1673,Pork Chop Hill (1959),War
2005,Run Silent Run Deep (1958),War
1187,Notting Hill (1999),Comedy|Romance
2097,"Thirteenth Floor, The (1999)",Drama|Sci-Fi|Thriller
1530,"Loss of Sexual Innocence, The (1999)",Drama|Fantasy
885,Instinct (1999),Drama|Thriller
1661,Buena Vista Social Club (1999),Documentary|Musical
2098,Desert Blue (1999),Comedy
1692,Free Enterprise (1998),Comedy|Romance|Sci-Fi
1607,Limbo (1999),Drama
350,Austin Powers: The Spy Who Shagged Me (1999),Action|Adventure|Comedy
498,"Red Violin, The (Violon rouge, Le) (1998)",Drama|Mystery
16,Tarzan (1999),Adventure|Animation|Children|Drama
499,"General's Daughter, The (1999)",Crime|Drama|Mystery|Thriller
2626,Get Bruce (1999),Documentary
2110,"Ideal Husband, An (1999)",Comedy|Romance
3002,"Legend of 1900, The (a.k.a. The Legend of the Pianist on the Ocean) (Leggenda del pianista sull'oceano) (1998)",Drama
43,Run Lola Run (Lola rennt) (1998),Action|Crime
668,Trekkies (1997),Documentary
862,Big Daddy (1999),Comedy
2417,"Dinner Game, The (Dîner de cons, Le) (1998)",Comedy
2418,My Son the Fanatic (1997),Comedy|Drama|Romance
510,Arachnophobia (1990),Comedy|Horror
242,"South Park: Bigger, Longer and Uncut (1999)",Animation|Comedy|Musical
925,Wild Wild West (1999),Action|Comedy|Sci-Fi|Western
443,Summer of Sam (1999),Drama
2796,"Lovers on the Bridge, The (Amants du Pont-Neuf, Les) (1991)",Drama|Romance
784,American Pie (1999),Comedy|Romance
869,Arlington Road (1999),Thriller
1587,"Autumn Tale, An (Conte d'automne) (1998)",Romance
1303,Muppets From Space (1999),Children|Comedy
786,"Blair Witch Project, The (1999)",Drama|Horror|Thriller
452,Eyes Wide Shut (1999),Drama|Mystery|Thriller
927,Lake Placid (1999),Horror|Thriller
2230,"Wood, The (1999)",Drama
2908,"Velocity of Gary, The (1998)",Comedy|Romance
272,Ghostbusters (a.k.a. Ghost Busters) (1984),Action|Comedy|Sci-Fi
131,Ghostbusters II (1989),Comedy|Fantasy|Sci-Fi
1024,Drop Dead Gorgeous (1999),Comedy
873,"Haunting, The (1999)",Horror|Thriller
931,Inspector Gadget (1999),Action|Adventure|Children|Comedy
285,Trick (1999),Comedy|Romance
932,Deep Blue Sea (1999),Action|Horror|Sci-Fi|Thriller
286,Mystery Men (1999),Action|Comedy|Fantasy
876,Runaway Bride (1999),Comedy|Romance
288,Twin Falls Idaho (1999),Drama
1240,"Killing, The (1956)",Crime|Film-Noir
2991,Killer's Kiss (1955),Crime|Film-Noir
162,Spartacus (1960),Action|Drama|Romance|War
2061,Lolita (1962),Drama|Romance
2491,Barry Lyndon (1975),Drama|Romance|War
859,"400 Blows, The (Les quatre cents coups) (1959)",Crime|Drama
1599,Jules and Jim (Jules et Jim) (1961),Drama|Romance
2887,Vibes (1988),Adventure|Comedy|Romance
306,"Mosquito Coast, The (1986)",Adventure|Drama|Thriller
180,"Golden Child, The (1986)",Action|Adventure|Comedy|Fantasy|Mystery
2316,Brighton Beach Memoirs (1986),Comedy
2923,Assassination (1987),Action|Drama|Thriller
1738,Crimes of the Heart (1986),Comedy|Drama
1042,"Color Purple, The (1985)",Drama
2361,No Mercy (1986),Action|Crime|Thriller
2958,Native Son (1986),Drama
1987,Otello (1986),Drama
2362,"Mission, The (1986)",Drama
631,Little Shop of Horrors (1986),Comedy|Horror|Musical
1484,"Little Shop of Horrors, The (1960)",Comedy|Horror
1676,Allan Quatermain and the Lost City of Gold (1987),Action|Adventure|Comedy
2363,"Morning After, The (1986)",Drama|Mystery
1930,Radio Days (1987),Comedy|Drama
2806,From the Hip (1987),Comedy|Drama
966,Outrageous Fortune (1987),Comedy|Mystery
2965,"Bedroom Window, The (1987)",Thriller
2070,Light of Day (1987),Drama
2988,Wanted: Dead or Alive (1987),Action
1294,Frances (1982),Drama
3012,Plenty (1985),Drama
352,Dick (1999),Comedy
935,"Iron Giant, The (1999)",Adventure|Animation|Children|Drama|Sci-Fi
38,"Sixth Sense, The (1999)",Drama|Horror|Mystery
887,"Thomas Crown Affair, The (1999)",Action|Mystery
889,"Thomas Crown Affair, The (1968)",Crime|Drama|Romance|Thriller
805,"Adventures of Sebastian Cole, The (1998)",Comedy|Drama
2891,Illuminata (1998),Comedy
2386,"Yards, The (2000)",Crime|Drama
230,Bowfinger (1999),Comedy
2170,Brokedown Palace (1999),Drama
1669,Detroit Rock City (1999),Comedy
1646,Better Than Chocolate (1999),Comedy|Romance
2952,Never Talk to Strangers (1995),Crime|Drama|Romance|Thriller
1371,Heaven Can Wait (1978),Comedy
1491,"Raven, The (1963)",Comedy|Horror
1944,"Tingler, The (1959)",Horror
1136,"Pit and the Pendulum, The (1961)",Horror
2822,"Masque of the Red Death, The (1964)",Horror
2736,Tales of Terror (1962),Horror
1971,Haunted Honeymoon (1986),Comedy
1945,Cat's Eye (1985),Horror
1969,Monty Python's And Now for Something Completely Different (1971),Comedy
1137,Damien: Omen II (1978),Horror
1140,"Final Conflict, The (a.k.a. Omen III: The Final Conflict) (1981)",Horror|Thriller
15,Airplane! (1980),Comedy
1208,Airplane II: The Sequel (1982),Comedy
1950,"American Werewolf in Paris, An (1997)",Comedy|Horror|Romance|Thriller
1210,European Vacation (aka National Lampoon's European Vacation) (1985),Adventure|Comedy|Romance
697,National Lampoon's Vacation (1983),Comedy
1579,Funny Farm (1988),Comedy
19,Big (1988),Comedy|Drama|Fantasy|Romance
1387,Problem Child (1990),Children|Comedy
2809,Problem Child 2 (1991),Comedy
1160,Little Nemo: Adventures in Slumberland (1992),Adventure|Animation|Children|Drama|Fantasy
2454,Oscar and Lucinda (a.k.a. Oscar & Lucinda) (1997),Drama|Romance
402,Tequila Sunrise (1988),Action|Drama|Romance|Thriller
2101,"Pelican Brief, The (1993)",Crime|Drama|Mystery|Romance|Thriller
7,"Christmas Story, A (1983)",Children|Comedy
933,Mickey Blue Eyes (1999),Comedy|Romance
305,Teaching Mrs. Tingle (1999),Comedy|Thriller
1041,Universal Soldier: The Return (1999),Action|Sci-Fi
1241,Universal Soldier (1992),Action|Sci-Fi
2741,Love Stinks (1999),Comedy
2888,Perfect Blue (1997),Animation|Horror|Mystery|Thriller
2494,In Too Deep (1999),Action|Thriller
3003,"Source, The (1999)",Documentary
1637,Iron Eagle (1986),Action|War
1675,Iron Eagle II (1988),Action|War
1529,Aces: Iron Eagle III (1992),Action
2245,Iron Eagle IV (1995),Action|War
2068,Three Days of the Condor (3 Days of the Condor) (1975),Drama|Mystery|Romance|Thriller
2069,Hamlet (1964),Drama
840,Medicine Man (1992),Adventure|Romance
647,"13th Warrior, The (1999)",Action|Adventure|Fantasy
1826,"Astronaut's Wife, The (1999)",Horror|Sci-Fi|Thriller
934,Dudley Do-Right (1999),Children|Comedy
1746,"Muse, The (1999)",Comedy
2565,Chill Factor (1999),Action|Adventure|Comedy|Thriller
1129,Outside Providence (1999),Comedy
2910,Bedrooms & Hallways (1998),Comedy|Romance
893,Stigmata (1999),Drama|Thriller
894,Stir of Echoes (1999),Horror|Mystery|Thriller
